Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Casey DeSmith, Healthy, Pit, G, FA, Ana, W 1-0, 1, 1, 0, 0, 33, 1, 9.3
Anton Forsberg, Healthy, Ott, G, BOWS, TB, W 4-0, 1, 1, 0, 0, 25, 1, 8.5
Linus Ullmark, Healthy, Bos, G, CLB, @Cgy, W 4-2, 1, 1, 0, 2, 40, 0, 7.0
James Reimer, Healthy, SJ, G, OXP, Dal, W 2-1, 1, 1, 0, 1, 34, 0, 6.9
Jonathan Quick, Healthy, LA, G, FA, Min, W 2-1, 1, 1, 0, 1, 30, 0, 6.5
Ilya Sorokin, Healthy, NYI, G, CLB, NJ, W 4-2, 1, 1, 0, 2, 30, 0, 6.0
Vitek Vanecek, Healthy, Wsh, G, FA, @Buf, W 3-2, 1, 1, 0, 2, 29, 0, 5.9
Frederik Andersen, DTD, Car, G, HERB, @Edm, W 3-1, 1, 1, 0, 1, 22, 0, 5.7
Charlie Lindgren, Healthy, StL, G, FA, Mon, W 4-1, 1, 1, 0, 1, 22, 0, 5.7
Martin Jones, Healthy, Phi, G, FA, @Ari, W 5-3, 1, 1, 0, 3, 29, 0, 5.4
Petr Mrazek, IR, Tor, G, FA, Chi, W 5-4, 1, 1, 0, 4, 31, 0, 5.1
Elvis Merzlikins, Healthy, Cls, G, BOWS, @Sea, W 5-4, 1, 1, 0, 4, 28, 0, 4.8
Ukko-Pekka Luukkonen, Healthy, Buf, G, FA, Wsh, L 2-3, 1, 0, 0, 2, 40, 0, 3.0
Kaapo Kahkonen, Healthy, SJ, G, FA, Dal, W 2-1, 1, 0, 1, 2, 35, 0, 1.5
Anthony Stolarz, Healthy, Ana, G, FA, @Pit, L 0-1, 0, 0, 0, 0, 13, 0, 1.3
Mikko Koskinen, Healthy, Edm, G, ME, Car, L 1-3, 1, 0, 1, 3, 28, 0, 0.3
Braden Holtby, IR, Dal, G, FA, @SJ, L 1-2, 1, 0, 1, 2, 23, 0, 0.3
Jake Allen, O, Mon, G, FA, @StL, L 1-4, 1, 0, 1, 4, 33, 0, 0.3
Andrei Vasilevskiy, Healthy, TB, G, LKR, @Ott, L 0-4, 0, 0, 0, 0, 0, 0, --
Jack Campbell, Healthy, Tor, G, OXP, Chi, W 5-4, 0, 0, 0, 0, 0, 0, --
Cam Talbot, Healthy, Min, G, HERB, @LA, L 1-2, 0, 0, 0, 0, 0, 0, --
Marc-Andre Fleury, Healthy, Min, G, SALT, @LA, L 1-2, 0, 0, 0, 0, 0, 0, --
