Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Adin Hill, O, SJ, G, FA, LA, W 5-0, 1, 1, 0, 0, 29, 1, 8.9
Jacob Markstrom, Healthy, Cgy, G, DINK, Det, W 3-0, 1, 1, 0, 0, 19, 1, 7.9
Nico Daws, Healthy, NJ, G, FA, Ana, W 2-1, 1, 1, 0, 1, 33, 0, 6.8
Mikko Koskinen, Healthy, Edm, G, ME, TB, W 4-1, 1, 1, 0, 1, 31, 0, 6.6
Frederik Andersen, DTD, Car, G, HERB, Phi, W 3-1, 1, 1, 0, 1, 28, 0, 6.3
Jeremy Swayman, Healthy, Bos, G, BBS, Ari, W 3-2, 1, 1, 0, 2, 27, 0, 5.7
Philipp Grubauer, Healthy, Sea, G, FA, @Mon, W 4-3, 1, 1, 0, 3, 30, 0, 5.5
Ville Husso, Healthy, StL, G, BBS, @Nsh, W 7-4, 1, 1, 0, 4, 31, 0, 5.1
Igor Shesterkin, Healthy, NYR, G, DINK, @Dal, W 7-4, 1, 1, 0, 4, 29, 0, 4.9
Marc-Andre Fleury, Healthy, Min, G, SALT, --, --, 1, 1, 0, 3, 20, 0, 4.5
Anthony Stolarz, Healthy, Ana, G, FA, @NJ, L 1-2, 1, 0, 0, 1, 39, 0, 3.4
Brian Elliott, Healthy, TB, G, FA, @Edm, L 1-4, 1, 0, 1, 3, 45, 0, 2.0
Sam Montembeault, Healthy, Mon, G, FA, Sea, L 3-4, 1, 0, 0, 3, 31, 0, 1.6
Thomas Greiss, Healthy, Det, G, FA, @Cgy, L 0-3, 1, 0, 1, 3, 40, 0, 1.5
Martin Jones, Healthy, Phi, G, FA, @Car, L 1-3, 1, 0, 1, 2, 33, 0, 1.3
Karel Vejmelka, Healthy, Ari, G, FA, @Bos, L 2-3, 1, 0, 1, 3, 37, 0, 1.2
Andrei Vasilevskiy, Healthy, TB, G, LKR, @Edm, L 1-4, 0, 0, 0, 0, 0, 0, --
