Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Thatcher Demko, DTD, Van, G, BOWS, LA, W 4-0, 1, 1, 0, 0, 31, 1, 9.1
Casey DeSmith, Healthy, Pit, G, FA, @Sea, W 6-1, 1, 1, 0, 1, 28, 0, 6.3
Ilya Samsonov, Healthy, Wsh, G, FA, Ana, W 4-3, 1, 1, 0, 3, 31, 0, 5.6
Braden Holtby, IR, Dal, G, FA, Ari, W 4-1, 1, 1, 0, 1, 18, 0, 5.3
Anton Forsberg, Healthy, Ott, G, BOWS, @NJ, W 3-2, 1, 1, 0, 2, 22, 0, 5.2
Justus Annunen, Healthy, Col, G, FA, @Phi, W 7-5, 1, 1, 0, 5, 27, 0, 4.2
John Gibson, Healthy, Ana, G, ME, @Wsh, L 3-4, 1, 0, 0, 3, 26, 0, 1.1
Mackenzie Blackwood, Healthy, NJ, G, FA, Ott, L 2-3, 1, 0, 0, 2, 21, 0, 1.1
Joey Daccord, Healthy, Sea, G, FA, Pit, L 1-6, 0, 0, 0, 3, 24, 0, 0.9
Darcy Kuemper, Healthy, Col, G, SALT, @Phi, W 7-5, 0, 0, 0, 0, 0, 0, --
Tristan Jarry, O, Pit, G, DINK, @Sea, W 6-1, 0, 0, 0, 0, 0, 0, --
Jake Oettinger, Healthy, Dal, G, HERB, Ari, W 4-1, 0, 0, 0, 0, 0, 0, --
Carter Hart, O, Phi, G, FA, Col, L 5-7, 0, 0, 0, 0, 0, 0, --
Vitek Vanecek, Healthy, Wsh, G, FA, Ana, W 4-3, 0, 0, 0, 0, 0, 0, --
Jonathan Quick, Healthy, LA, G, FA, @Van, L 0-4, 0, 0, 0, 0, 0, 0, --
Pavel Francouz, Healthy, Col, G, DINK, @Phi, W 7-5, 0, 0, 0, 0, 0, 0, --
Chris Driedger, Healthy, Sea, G, FA, Pit, L 1-6, 0, 0, 0, 0, 0, 0, --
Ben Bishop, IR, Dal, G, FA, Ari, W 4-1, 0, 0, 0, 0, 0, 0, --
Anton Khudobin, O, Dal, G, FA, Ari, W 4-1, 0, 0, 0, 0, 0, 0, --
Anthony Stolarz, Healthy, Ana, G, FA, @Wsh, L 3-4, 0, 0, 0, 0, 0, 0, --
Jaroslav Halak, O, Van, G, FA, LA, W 4-0, 0, 0, 0, 0, 0, 0, --
Karel Vejmelka, Healthy, Ari, G, FA, @Dal, L 1-4, 0, 0, 0, 0, 0, 0, --
Matt Murray, IR, Ott, G, FA, @NJ, W 3-2, 0, 0, 0, 0, 0, 0, --
Jonathan Bernier, IR, NJ, G, FA, Ott, L 2-3, 0, 0, 0, 0, 0, 0, --
Louis Domingue, Healthy, Pit, G, FA, @Sea, W 6-1, 0, 0, 0, 0, 0, 0, --
Nico Daws, Healthy, NJ, G, FA, Ott, L 2-3, 0, 0, 0, 0, 0, 0, --
Filip Gustavsson, Healthy, Ott, G, FA, @NJ, W 3-2, 0, 0, 0, 0, 0, 0, --
Devan Dubnyk, Healthy, Col, G, FA, @Phi, W 7-5, 0, 0, 0, 0, 0, 0, --
